Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-avuh,checkpoint-nnz8,checkpoint-a42j,checkpoint-dy11,checkpoint-pxfe,checkpoint-2q1l,checkpoint-d6dn,checkpoint-ousn,randomiser-s8gy,Randomise questionnaire elements?,Question Key,Response
5,1616667702841,25/03/2021 10:21:42,1616667702647,0,25/03/2021 10:21:42,47307,12,questionnaire-xbvt,,11304006,5ce1d945feca32001bf94623,3447876,,complete,,605c62fb0cba79009c512b77,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1349x622,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,response-5,1
6,1616667702841,25/03/2021 10:21:42,1616667702647,0,25/03/2021 10:21:42,47307,12,questionnaire-xbvt,,11304006,5ce1d945feca32001bf94623,3447876,,complete,,605c62fb0cba79009c512b77,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1349x622,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,response-6,1
7,1616667702841,25/03/2021 10:21:42,1616667702648,0,25/03/2021 10:21:42,47307,12,questionnaire-xbvt,,11304006,5ce1d945feca32001bf94623,3447876,,complete,,605c62fb0cba79009c512b77,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1349x622,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,END QUESTIONNAIRE,39915
1,1616667647369,25/03/2021 10:20:47,1616667647054,1,25/03/2021 11:20:47,47307,12,questionnaire-xbvt,,11303989,5fcf63c45c1f7701611fb6ab,3447874,,complete,,605c61858d9cc17eb575c599,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1920x1080,1284x839,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,BEGIN QUESTIONNAIRE,
2,1616667792042,25/03/2021 10:23:12,1616667791919,1,25/03/2021 11:23:11,47307,12,questionnaire-xbvt,,11303989,5fcf63c45c1f7701611fb6ab,3447874,,complete,,605c61858d9cc17eb575c599,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1920x1080,1903x910,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-2,1
3,1616667792131,25/03/2021 10:23:12,1616667791920,1,25/03/2021 11:23:11,47307,12,questionnaire-xbvt,,11303989,5fcf63c45c1f7701611fb6ab,3447874,,complete,,605c61858d9cc17eb575c599,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1920x1080,1903x910,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-3,1
4,1616667792131,25/03/2021 10:23:12,1616667791920,1,25/03/2021 11:23:11,47307,12,questionnaire-xbvt,,11303989,5fcf63c45c1f7701611fb6ab,3447874,,complete,,605c61858d9cc17eb575c599,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1920x1080,1903x910,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-4,1
5,1616667792131,25/03/2021 10:23:12,1616667791920,1,25/03/2021 11:23:11,47307,12,questionnaire-xbvt,,11303989,5fcf63c45c1f7701611fb6ab,3447874,,complete,,605c61858d9cc17eb575c599,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1920x1080,1903x910,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-5,1
6,1616667792131,25/03/2021 10:23:12,1616667791920,1,25/03/2021 11:23:11,47307,12,questionnaire-xbvt,,11303989,5fcf63c45c1f7701611fb6ab,3447874,,complete,,605c61858d9cc17eb575c599,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1920x1080,1903x910,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-6,1
7,1616667792131,25/03/2021 10:23:12,1616667791920,1,25/03/2021 11:23:11,47307,12,questionnaire-xbvt,,11303989,5fcf63c45c1f7701611fb6ab,3447874,,complete,,605c61858d9cc17eb575c599,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1920x1080,1903x910,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,END QUESTIONNAIRE,144866
1,1616667572366,25/03/2021 10:19:32,1616667571540,-4,25/03/2021 06:19:31,47307,12,questionnaire-xbvt,,11303920,603962ba7dc2aa49b92a445f,3447859,,complete,,605c627b2e01f980b6d386fc,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1366x654,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,BEGIN QUESTIONNAIRE,
2,1616667624874,25/03/2021 10:20:24,1616667624089,-4,25/03/2021 06:20:24,47307,12,questionnaire-xbvt,,11303920,603962ba7dc2aa49b92a445f,3447859,,complete,,605c627b2e01f980b6d386fc,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1349x654,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-2,1
3,1616667625030,25/03/2021 10:20:25,1616667624092,-4,25/03/2021 06:20:24,47307,12,questionnaire-xbvt,,11303920,603962ba7dc2aa49b92a445f,3447859,,complete,,605c627b2e01f980b6d386fc,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1349x654,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-3,1
4,1616667625030,25/03/2021 10:20:25,1616667624092,-4,25/03/2021 06:20:24,47307,12,questionnaire-xbvt,,11303920,603962ba7dc2aa49b92a445f,3447859,,complete,,605c627b2e01f980b6d386fc,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1349x654,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-4,1
5,1616667625030,25/03/2021 10:20:25,1616667624093,-4,25/03/2021 06:20:24,47307,12,questionnaire-xbvt,,11303920,603962ba7dc2aa49b92a445f,3447859,,complete,,605c627b2e01f980b6d386fc,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1349x654,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-5,1
6,1616667625030,25/03/2021 10:20:25,1616667624093,-4,25/03/2021 06:20:24,47307,12,questionnaire-xbvt,,11303920,603962ba7dc2aa49b92a445f,3447859,,complete,,605c627b2e01f980b6d386fc,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1349x654,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-6,1
7,1616667625030,25/03/2021 10:20:25,1616667624093,-4,25/03/2021 06:20:24,47307,12,questionnaire-xbvt,,11303920,603962ba7dc2aa49b92a445f,3447859,,complete,,605c627b2e01f980b6d386fc,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1349x654,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,END QUESTIONNAIRE,52553
1,1616667510427,25/03/2021 10:18:30,1616667510299,0,25/03/2021 10:18:30,47307,12,questionnaire-xbvt,,11303851,5962a5b29955ee00015bce98,3447845,,complete,,605c614aaa051a18935cf308,computer,Desktop or Laptop,Ubuntu undefined,Firefox 85.0,1024x600,1024x477,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,BEGIN QUESTIONNAIRE,
2,1616667834214,25/03/2021 10:23:54,1616667833972,0,25/03/2021 10:23:53,47307,12,questionnaire-xbvt,,11303851,5962a5b29955ee00015bce98,3447845,,complete,,605c614aaa051a18935cf308,computer,Desktop or Laptop,Ubuntu undefined,Firefox 85.0,1024x600,1009x477,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,response-2,1
3,1616667834354,25/03/2021 10:23:54,1616667833989,0,25/03/2021 10:23:53,47307,12,questionnaire-xbvt,,11303851,5962a5b29955ee00015bce98,3447845,,complete,,605c614aaa051a18935cf308,computer,Desktop or Laptop,Ubuntu undefined,Firefox 85.0,1024x600,1009x477,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,response-3,1
4,1616667834354,25/03/2021 10:23:54,1616667833991,0,25/03/2021 10:23:53,47307,12,questionnaire-xbvt,,11303851,5962a5b29955ee00015bce98,3447845,,complete,,605c614aaa051a18935cf308,computer,Desktop or Laptop,Ubuntu undefined,Firefox 85.0,1024x600,1009x477,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,response-4,1
5,1616667834354,25/03/2021 10:23:54,1616667833994,0,25/03/2021 10:23:53,47307,12,questionnaire-xbvt,,11303851,5962a5b29955ee00015bce98,3447845,,complete,,605c614aaa051a18935cf308,computer,Desktop or Laptop,Ubuntu undefined,Firefox 85.0,1024x600,1009x477,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,response-5,1
6,1616667834354,25/03/2021 10:23:54,1616667833996,0,25/03/2021 10:23:53,47307,12,questionnaire-xbvt,,11303851,5962a5b29955ee00015bce98,3447845,,complete,,605c614aaa051a18935cf308,computer,Desktop or Laptop,Ubuntu undefined,Firefox 85.0,1024x600,1009x477,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,response-6,1
7,1616667834354,25/03/2021 10:23:54,1616667833998,0,25/03/2021 10:23:53,47307,12,questionnaire-xbvt,,11303851,5962a5b29955ee00015bce98,3447845,,complete,,605c614aaa051a18935cf308,computer,Desktop or Laptop,Ubuntu undefined,Firefox 85.0,1024x600,1009x477,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,END QUESTIONNAIRE,323701
1,1616667475217,25/03/2021 10:17:55,1616667474111,0,25/03/2021 10:17:54,47307,12,questionnaire-xbvt,,11303829,5fbd022c5308d50008f79827,3447841,,complete,,605c62bb1879967b63e6c6ff,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x694,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,BEGIN QUESTIONNAIRE,
2,1616667484695,25/03/2021 10:18:04,1616667483331,0,25/03/2021 10:18:03,47307,12,questionnaire-xbvt,,11303829,5fbd022c5308d50008f79827,3447841,,complete,,605c62bb1879967b63e6c6ff,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1519x694,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,response-2,1
3,1616667484811,25/03/2021 10:18:04,1616667483333,0,25/03/2021 10:18:03,47307,12,questionnaire-xbvt,,11303829,5fbd022c5308d50008f79827,3447841,,complete,,605c62bb1879967b63e6c6ff,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1519x694,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,response-3,1
4,1616667484811,25/03/2021 10:18:04,1616667483334,0,25/03/2021 10:18:03,47307,12,questionnaire-xbvt,,11303829,5fbd022c5308d50008f79827,3447841,,complete,,605c62bb1879967b63e6c6ff,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1519x694,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,response-4,1
5,1616667484811,25/03/2021 10:18:04,1616667483334,0,25/03/2021 10:18:03,47307,12,questionnaire-xbvt,,11303829,5fbd022c5308d50008f79827,3447841,,complete,,605c62bb1879967b63e6c6ff,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1519x694,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,response-5,1
6,1616667484811,25/03/2021 10:18:04,1616667483334,0,25/03/2021 10:18:03,47307,12,questionnaire-xbvt,,11303829,5fbd022c5308d50008f79827,3447841,,complete,,605c62bb1879967b63e6c6ff,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1519x694,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,response-6,1
7,1616667484811,25/03/2021 10:18:04,1616667483334,0,25/03/2021 10:18:03,47307,12,questionnaire-xbvt,,11303829,5fbd022c5308d50008f79827,3447841,,complete,,605c62bb1879967b63e6c6ff,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1519x694,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,END QUESTIONNAIRE,9223
1,1616667448544,25/03/2021 10:17:28,1616667448437,0,25/03/2021 10:17:28,47307,12,questionnaire-xbvt,,11303807,603ce42815614aaee3b8a7fa,3447838,,complete,,605c61a04e3383af4573974f,computer,Desktop or Laptop,Mac OS 10.15,Firefox 87.0,1366x768,1366x671,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,BEGIN QUESTIONNAIRE,
2,1616667666570,25/03/2021 10:21:06,1616667666438,0,25/03/2021 10:21:06,47307,12,questionnaire-xbvt,,11303807,603ce42815614aaee3b8a7fa,3447838,,complete,,605c61a04e3383af4573974f,computer,Desktop or Laptop,Mac OS 10.15,Firefox 87.0,1366x768,1351x671,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,response-2,1
3,1616667666627,25/03/2021 10:21:06,1616667666440,0,25/03/2021 10:21:06,47307,12,questionnaire-xbvt,,11303807,603ce42815614aaee3b8a7fa,3447838,,complete,,605c61a04e3383af4573974f,computer,Desktop or Laptop,Mac OS 10.15,Firefox 87.0,1366x768,1351x671,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,response-3,1
4,1616667666627,25/03/2021 10:21:06,1616667666440,0,25/03/2021 10:21:06,47307,12,questionnaire-xbvt,,11303807,603ce42815614aaee3b8a7fa,3447838,,complete,,605c61a04e3383af4573974f,computer,Desktop or Laptop,Mac OS 10.15,Firefox 87.0,1366x768,1351x671,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,response-4,1
5,1616667666627,25/03/2021 10:21:06,1616667666440,0,25/03/2021 10:21:06,47307,12,questionnaire-xbvt,,11303807,603ce42815614aaee3b8a7fa,3447838,,complete,,605c61a04e3383af4573974f,computer,Desktop or Laptop,Mac OS 10.15,Firefox 87.0,1366x768,1351x671,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,response-5,1
6,1616667666627,25/03/2021 10:21:06,1616667666440,0,25/03/2021 10:21:06,47307,12,questionnaire-xbvt,,11303807,603ce42815614aaee3b8a7fa,3447838,,complete,,605c61a04e3383af4573974f,computer,Desktop or Laptop,Mac OS 10.15,Firefox 87.0,1366x768,1351x671,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,response-6,1
7,1616667666627,25/03/2021 10:21:06,1616667666440,0,25/03/2021 10:21:06,47307,12,questionnaire-xbvt,,11303807,603ce42815614aaee3b8a7fa,3447838,,complete,,605c61a04e3383af4573974f,computer,Desktop or Laptop,Mac OS 10.15,Firefox 87.0,1366x768,1351x671,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,END QUESTIONNAIRE,218003
1,1616667391171,25/03/2021 10:16:31,1616667391030,13,25/03/2021 23:16:31,47307,12,questionnaire-xbvt,,11303734,5806d62a030efb00019213d8,3447821,,complete,,605c629b303812612dc4d57b,computer,Desktop or Laptop,Windows 10,Firefox 84.0,1366x768,1366x631,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,BEGIN QUESTIONNAIRE,
2,1616667471418,25/03/2021 10:17:51,1616667471339,13,25/03/2021 23:17:51,47307,12,questionnaire-xbvt,,11303734,5806d62a030efb00019213d8,3447821,,complete,,605c629b303812612dc4d57b,computer,Desktop or Laptop,Windows 10,Firefox 84.0,1366x768,1349x631,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-2,1
3,1616667471783,25/03/2021 10:17:51,1616667471345,13,25/03/2021 23:17:51,47307,12,questionnaire-xbvt,,11303734,5806d62a030efb00019213d8,3447821,,complete,,605c629b303812612dc4d57b,computer,Desktop or Laptop,Windows 10,Firefox 84.0,1366x768,1349x631,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-3,1
4,1616667471783,25/03/2021 10:17:51,1616667471345,13,25/03/2021 23:17:51,47307,12,questionnaire-xbvt,,11303734,5806d62a030efb00019213d8,3447821,,complete,,605c629b303812612dc4d57b,computer,Desktop or Laptop,Windows 10,Firefox 84.0,1366x768,1349x631,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-4,1
5,1616667471783,25/03/2021 10:17:51,1616667471347,13,25/03/2021 23:17:51,47307,12,questionnaire-xbvt,,11303734,5806d62a030efb00019213d8,3447821,,complete,,605c629b303812612dc4d57b,computer,Desktop or Laptop,Windows 10,Firefox 84.0,1366x768,1349x631,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-5,1
6,1616667471783,25/03/2021 10:17:51,1616667471347,13,25/03/2021 23:17:51,47307,12,questionnaire-xbvt,,11303734,5806d62a030efb00019213d8,3447821,,complete,,605c629b303812612dc4d57b,computer,Desktop or Laptop,Windows 10,Firefox 84.0,1366x768,1349x631,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-6,1
7,1616667471783,25/03/2021 10:17:51,1616667471348,13,25/03/2021 23:17:51,47307,12,questionnaire-xbvt,,11303734,5806d62a030efb00019213d8,3447821,,complete,,605c629b303812612dc4d57b,computer,Desktop or Laptop,Windows 10,Firefox 84.0,1366x768,1349x631,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,END QUESTIONNAIRE,80317
1,1616667364839,25/03/2021 10:16:04,1616667365500,11,25/03/2021 21:16:05,47307,12,questionnaire-xbvt,,11303708,5f24227c55217f000a870161,3447817,,complete,,605c62c6b2c475b662b0c4f4,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1366x654,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,BEGIN QUESTIONNAIRE,
2,1616667526091,25/03/2021 10:18:46,1616667526262,11,25/03/2021 21:18:46,47307,12,questionnaire-xbvt,,11303708,5f24227c55217f000a870161,3447817,,complete,,605c62c6b2c475b662b0c4f4,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1349x654,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-2,1
3,1616667526414,25/03/2021 10:18:46,1616667526266,11,25/03/2021 21:18:46,47307,12,questionnaire-xbvt,,11303708,5f24227c55217f000a870161,3447817,,complete,,605c62c6b2c475b662b0c4f4,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1349x654,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-3,1
4,1616667526414,25/03/2021 10:18:46,1616667526266,11,25/03/2021 21:18:46,47307,12,questionnaire-xbvt,,11303708,5f24227c55217f000a870161,3447817,,complete,,605c62c6b2c475b662b0c4f4,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1349x654,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-4,1
5,1616667526414,25/03/2021 10:18:46,1616667526267,11,25/03/2021 21:18:46,47307,12,questionnaire-xbvt,,11303708,5f24227c55217f000a870161,3447817,,complete,,605c62c6b2c475b662b0c4f4,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1349x654,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-5,1
6,1616667526414,25/03/2021 10:18:46,1616667526267,11,25/03/2021 21:18:46,47307,12,questionnaire-xbvt,,11303708,5f24227c55217f000a870161,3447817,,complete,,605c62c6b2c475b662b0c4f4,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1349x654,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-6,1
7,1616667526414,25/03/2021 10:18:46,1616667526267,11,25/03/2021 21:18:46,47307,12,questionnaire-xbvt,,11303708,5f24227c55217f000a870161,3447817,,complete,,605c62c6b2c475b662b0c4f4,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1349x654,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,END QUESTIONNAIRE,160767
